"","YEAR","WEEK","subtype","inci"
"1782",2015,20,"inci.B",135284.607582291
"1783",2015,21,"inci.A.H1",1061.6027221094
"1784",2015,21,"inci.A.H3",21232.0544421881
"1785",2015,21,"inci.B",97667.4504340652
"1786",2015,22,"inci.A.H1",0
"1787",2015,22,"inci.A.H3",21905.3423537804
"1788",2015,22,"inci.B",79276.477089872
"1789",2015,23,"inci.A.H1",1226.77220963082
"1790",2015,23,"inci.A.H3",24535.4441926164
"1791",2015,23,"inci.B",67822.977875304
"1792",2015,24,"inci.A.H1",1443.53000042757
"1793",2015,24,"inci.A.H3",36088.2500106894
"1794",2015,24,"inci.B",39560.5248765827
"1795",2015,25,"inci.A.H1",0
"1796",2015,25,"inci.A.H3",43182.056638582
"1797",2015,25,"inci.B",26484.9947383303
"1798",2015,26,"inci.A.H1",1879.6444229213
"1799",2015,26,"inci.A.H3",55449.5104761785
"1800",2015,26,"inci.B",19706.8969965655
"1801",2015,27,"inci.A.H1",2957.65559201748
"1802",2015,27,"inci.A.H3",30315.9698181791
"1803",2015,27,"inci.B",19013.5002343981
"1804",2015,28,"inci.A.H1",2037.52678969391
"1805",2015,28,"inci.A.H3",23771.1458797623
"1806",2015,28,"inci.B",19488.1814034669
"1807",2015,29,"inci.A.H1",1675.1948835284
"1808",2015,29,"inci.A.H3",25965.5206946902
"1809",2015,29,"inci.B",11162.596675819
"1810",2015,30,"inci.A.H1",0
"1811",2015,30,"inci.A.H3",34789.5031711301
"1812",2015,30,"inci.B",4892.27388344017
"1813",2015,31,"inci.A.H1",3053.74956180893
"1814",2015,31,"inci.A.H3",38171.8695226117
"1815",2015,31,"inci.B",9894.14858026094
"1816",2015,32,"inci.A.H1",2908.96740044697
"1817",2015,32,"inci.A.H3",32968.2972050656
"1818",2015,32,"inci.B",7496.7418578683
"1819",2015,33,"inci.A.H1",1514.28316510803
"1820",2015,33,"inci.A.H3",41642.7870404708
"1821",2015,33,"inci.B",8420.89174743
"1822",2015,34,"inci.A.H1",2705.39848627576
"1823",2015,34,"inci.A.H3",39679.1777987112
"1824",2015,34,"inci.B",10596.1440712467
"1825",2015,35,"inci.A.H1",2488.29579709257
"1826",2015,35,"inci.A.H3",53083.6436713082
"1827",2015,35,"inci.B",14650.7840416693
"1828",2015,36,"inci.A.H1",709.580551165517
"1829",2015,36,"inci.A.H3",52508.9607862482
"1830",2015,36,"inci.B",18384.5870074702
"1831",2015,37,"inci.A.H1",2875.88667255257
"1832",2015,37,"inci.A.H3",65426.421800571
"1833",2015,37,"inci.B",21259.6589287206
"1834",2015,38,"inci.A.H1",875.430770380213
"1835",2015,38,"inci.A.H3",50774.9846820524
"1836",2015,38,"inci.B",19635.6951306768
"1837",2015,39,"inci.A.H1",4539.07012827842
"1838",2015,39,"inci.A.H3",49929.7714110626
"1839",2015,39,"inci.B",22473.1583973505
"1840",2015,40,"inci.A.H1",2725.87310752394
"1841",2015,40,"inci.A.H3",44295.4379972641
"1842",2015,40,"inci.B",16381.6180623133
"1843",2015,41,"inci.A.H1",5314.47332568131
"1844",2015,41,"inci.A.H3",43578.6812705867
"1845",2015,41,"inci.B",19080.2554522022
"1846",2015,42,"inci.A.H1",8114.89758193188
"1847",2015,42,"inci.A.H3",40574.4879096594
"1848",2015,42,"inci.B",20030.4433984395
"1849",2015,43,"inci.A.H1",9558.79772760552
"1850",2015,43,"inci.A.H3",32924.747728419
"1851",2015,43,"inci.B",19745.8732401241
"1852",2015,44,"inci.A.H1",5540.20440800127
"1853",2015,44,"inci.A.H3",31856.1753460073
"1854",2015,44,"inci.B",23957.0557799117
"1855",2015,45,"inci.A.H1",12310.8200862321
"1856",2015,45,"inci.A.H3",38051.6257210811
"1857",2015,45,"inci.B",30577.1992401545
"1858",2015,46,"inci.A.H1",12841.5030951222
"1859",2015,46,"inci.A.H3",31726.0664703018
"1860",2015,46,"inci.B",32806.683152326
"1861",2015,47,"inci.A.H1",24729.9950789217
"1862",2015,47,"inci.A.H3",34912.9342290659
"1863",2015,47,"inci.B",40258.9772828916
"1864",2015,48,"inci.A.H1",28439.9271656055
"1865",2015,48,"inci.A.H3",37919.902887474
"1866",2015,48,"inci.B",33022.6642444235
"1867",2015,49,"inci.A.H1",35540.7553027846
"1868",2015,49,"inci.A.H3",34605.4722685008
"1869",2015,49,"inci.B",41830.3191938858
"1870",2015,50,"inci.A.H1",75515.1014051716
"1871",2015,50,"inci.A.H3",42682.4486203144
"1872",2015,50,"inci.B",75552.4112378816
"1873",2015,51,"inci.A.H1",107501.062393662
"1874",2015,51,"inci.A.H3",39859.9444830432
"1875",2015,51,"inci.B",89791.4006916367
"1876",2015,52,"inci.A.H1",128643.020235976
"1877",2015,52,"inci.A.H3",49342.5283096894
"1878",2015,52,"inci.B",97949.2205058587
"1879",2016,1,"inci.A.H1",159750.807690786
"1880",2016,1,"inci.A.H3",46823.5125990234
"1881",2016,1,"inci.B",77539.3580457449
"1882",2016,2,"inci.A.H1",214168.406243947
"1883",2016,2,"inci.A.H3",74456.9849832472
"1884",2016,2,"inci.B",110937.446790909
"1885",2016,3,"inci.A.H1",304662.09386793
"1886",2016,3,"inci.A.H3",84393.9318193712
"1887",2016,3,"inci.B",153006.907581224
"1888",2016,4,"inci.A.H1",402142.691363829
"1889",2016,4,"inci.A.H3",122324.773038427
"1890",2016,4,"inci.B",193654.173203828
"1891",2016,5,"inci.A.H1",573436.995837653
"1892",2016,5,"inci.A.H3",145919.235547974
"1893",2016,5,"inci.B",263684.944783035
"1894",2016,6,"inci.A.H1",825404.373134728
"1895",2016,6,"inci.A.H3",218625.625207403
"1896",2016,6,"inci.B",398746.570208699
"1897",2016,7,"inci.A.H1",1248663.95408395
"1898",2016,7,"inci.A.H3",238550.725556337
"1899",2016,7,"inci.B",526943.643333601
"1900",2016,8,"inci.A.H1",1572105.85918431
"1901",2016,8,"inci.A.H3",218139.090508828
"1902",2016,8,"inci.B",573036.46292606
"1903",2016,9,"inci.A.H1",1847983.51158114
"1904",2016,9,"inci.A.H3",306690.794870041
"1905",2016,9,"inci.B",647458.232400214
"1906",2016,10,"inci.A.H1",2225255.31362419
"1907",2016,10,"inci.A.H3",320526.881345777
"1908",2016,10,"inci.B",762463.425523464
"1909",2016,11,"inci.A.H1",1548691.06953752
"1910",2016,11,"inci.A.H3",217880.57979623
"1911",2016,11,"inci.B",625498.375985047
"1912",2016,12,"inci.A.H1",1172567.19397378
"1913",2016,12,"inci.A.H3",219440.741405301
"1914",2016,12,"inci.B",579154.630025836
"1915",2016,13,"inci.A.H1",863724.237752423
"1916",2016,13,"inci.A.H3",192652.24633883
"1917",2016,13,"inci.B",546081.695665742
"1918",2016,14,"inci.A.H1",555126.324466646
"1919",2016,14,"inci.A.H3",140340.924724714
"1920",2016,14,"inci.B",476653.947070172
"1921",2016,15,"inci.A.H1",430856.068242029
"1922",2016,15,"inci.A.H3",131619.216669236
"1923",2016,15,"inci.B",490149.086060163
"1924",2016,16,"inci.A.H1",312479.67161009
"1925",2016,16,"inci.A.H3",143785.93584957
"1926",2016,16,"inci.B",513668.673508411
"1927",2016,17,"inci.A.H1",181013.538979223
"1928",2016,17,"inci.A.H3",106223.513891999
"1929",2016,17,"inci.B",424199.725867489
"1930",2016,18,"inci.A.H1",100056.829262713
"1931",2016,18,"inci.A.H3",76666.9211233778
"1932",2016,18,"inci.B",324358.458673233
"1933",2016,19,"inci.A.H1",57585.4562317507
"1934",2016,19,"inci.A.H3",67364.1186107272
"1935",2016,19,"inci.B",258711.714157473
"1936",2016,20,"inci.A.H1",36496.1938862145
"1937",2016,20,"inci.A.H3",80291.6265496719
"1938",2016,20,"inci.B",210561.570374113
"1939",2016,21,"inci.A.H1",19535.7136408009
"1940",2016,21,"inci.A.H3",53723.2125122024
"1941",2016,21,"inci.B",179320.35655362
"1942",2016,22,"inci.A.H1",9619.76636077552
"1943",2016,22,"inci.A.H3",31264.2406725204
"1944",2016,22,"inci.B",122243.181029555
"1945",2016,23,"inci.A.H1",8678.24911084178
"1946",2016,23,"inci.A.H3",26034.7473325253
"1947",2016,23,"inci.B",93076.6058481492
"1948",2016,24,"inci.A.H1",9470.33609448538
"1949",2016,24,"inci.A.H3",24352.292814391
"1950",2016,24,"inci.B",46707.4399217816
"1951",2016,25,"inci.A.H1",5482.0774631583
"1952",2016,25,"inci.A.H3",24121.1408378965
"1953",2016,25,"inci.B",47114.9812397069
"1954",2016,26,"inci.A.H1",3449.16303107358
"1955",2016,26,"inci.A.H3",20694.9781864415
"1956",2016,26,"inci.B",33801.7977045211
"1957",2016,27,"inci.A.H1",2117.54933390664
"1958",2016,27,"inci.A.H3",19057.9440051597
"1959",2016,27,"inci.B",23581.7994003239
"1960",2016,28,"inci.A.H1",878.809789681674
"1961",2016,28,"inci.A.H3",18455.0055833151
"1962",2016,28,"inci.B",19333.8153729968
"1963",2016,29,"inci.A.H1",1974.346643555
"1964",2016,29,"inci.A.H3",17769.119791995
"1965",2016,29,"inci.B",17549.7479427111
"1966",2016,30,"inci.A.H1",1317.55661055385
"1967",2016,30,"inci.A.H3",25692.3539058001
"1968",2016,30,"inci.B",17268.6313137345
"1969",2016,31,"inci.A.H1",726.173003654374
"1970",2016,31,"inci.A.H3",34856.3041754099
"1971",2016,31,"inci.B",10590.0229699596
"1972",2016,32,"inci.A.H1",3945.59736159436
"1973",2016,32,"inci.A.H3",24988.7832900976
"1974",2016,32,"inci.B",20166.3865148156
"1975",2016,33,"inci.A.H1",782.257618571717
"1976",2016,33,"inci.A.H3",25814.5014128666
"1977",2016,33,"inci.B",13952.3981804267
"1978",2016,34,"inci.A.H1",7144.46733153381
"1979",2016,34,"inci.A.H3",40009.0170565893
"1980",2016,34,"inci.B",17191.3745165032
"1981",2016,35,"inci.A.H1",9418.06495164892
"1982",2016,35,"inci.A.H3",44399.4490577735
"1983",2016,35,"inci.B",23716.1926143217
"1984",2016,36,"inci.A.H1",2871.06504952933
"1985",2016,36,"inci.A.H3",43065.97574294
"1986",2016,36,"inci.B",28874.7113552664
"1987",2016,37,"inci.A.H1",7046.19377337606
"1988",2016,37,"inci.A.H3",48442.5821919604
"1989",2016,37,"inci.B",31137.5865129226
"1990",2016,38,"inci.A.H1",5107.95160462161
"1991",2016,38,"inci.A.H3",65552.0455926439
"1992",2016,38,"inci.B",32582.1098187391
"1993",2016,39,"inci.A.H1",4452.35209522337
"1994",2016,39,"inci.A.H3",65004.3405902612
"1995",2016,39,"inci.B",37168.7166262863
"1996",2016,40,"inci.A.H1",5841.80315268322
"1997",2016,40,"inci.A.H3",56470.7638092711
"1998",2016,40,"inci.B",28848.4106305344
"1999",2016,41,"inci.A.H1",6661.52200730581
"2000",2016,41,"inci.A.H3",49053.0256901609
"2001",2016,41,"inci.B",27578.701110246
"2002",2016,42,"inci.A.H1",5728.71297499192
"2003",2016,42,"inci.A.H3",63970.6282207432
"2004",2016,42,"inci.B",30741.9147479288
"2005",2016,43,"inci.A.H1",7307.97896465608
"2006",2016,43,"inci.A.H3",73079.7896465608
"2007",2016,43,"inci.B",28009.6754742916
"2008",2016,44,"inci.A.H1",8570.96088272446
"2009",2016,44,"inci.A.H3",87138.1023076987
"2010",2016,44,"inci.B",39076.481420942
"2011",2016,45,"inci.A.H1",3781.71204240854
"2012",2016,45,"inci.A.H3",117233.073314665
"2013",2016,45,"inci.B",37256.866788173
"2014",2016,46,"inci.A.H1",6834.73975871244
"2015",2016,46,"inci.A.H3",143529.534932961
"2016",2016,46,"inci.B",45356.6824938321
"2017",2016,47,"inci.A.H1",6295.70312067235
"2018",2016,47,"inci.A.H3",206499.062358053
"2019",2016,47,"inci.B",62428.7482319289
"2020",2016,48,"inci.A.H1",8999.78947671563
"2021",2016,48,"inci.A.H3",220148.696430428
"2022",2016,48,"inci.B",58466.9477772233
"2023",2016,49,"inci.A.H1",9784.57502624382
"2024",2016,49,"inci.A.H3",334772.245540771
"2025",2016,49,"inci.B",60702.1244287526
"2026",2016,50,"inci.A.H1",14357.7140382755
"2027",2016,50,"inci.A.H3",598238.084928147
"2028",2016,50,"inci.B",77721.6580149347
"2029",2016,51,"inci.A.H1",32207.3620964155
"2030",2016,51,"inci.A.H3",1128368.27206752
"2031",2016,51,"inci.B",135651.697499681
"2032",2016,52,"inci.A.H1",35400.3864917242
"2033",2016,52,"inci.A.H3",1854095.24250405
"2034",2016,52,"inci.B",156278.803063888
"2035",2017,1,"inci.A.H1",41140.096674512
"2036",2017,1,"inci.A.H3",1604463.77030597
"2037",2017,1,"inci.B",131217.7511126
"2038",2017,2,"inci.A.H1",38764.021004939
"2039",2017,2,"inci.A.H3",1748336.4575697
"2040",2017,2,"inci.B",154862.250773494
"2041",2017,3,"inci.A.H1",55736.6407594121
"2042",2017,3,"inci.A.H3",2203064.06370097
"2043",2017,3,"inci.B",229754.145022531
"2044",2017,4,"inci.A.H1",44585.8676534836
"2045",2017,4,"inci.A.H3",2306132.85671529
"2046",2017,4,"inci.B",273950.898023116
"2047",2017,5,"inci.A.H1",57632.5167520024
"2048",2017,5,"inci.A.H3",2933608.10761173
"2049",2017,5,"inci.B",407662.38425003
"2050",2017,6,"inci.A.H1",85753.8863450379
"2051",2017,6,"inci.A.H3",3593208.6179787
"2052",2017,6,"inci.B",663428.912963556
"2053",2017,7,"inci.A.H1",85534.9361770869
"2054",2017,7,"inci.A.H3",3291837.17610936
"2055",2017,7,"inci.B",857027.475913315
"2056",2017,8,"inci.A.H1",112583.757521593
"2057",2017,8,"inci.A.H3",3059172.44575914
"2058",2017,8,"inci.B",1004982.79129428
"2059",2017,9,"inci.A.H1",63096.1358168609
"2060",2017,9,"inci.A.H3",1743322.86368067
"2061",2017,9,"inci.B",755952.562882972
"2062",2017,10,"inci.A.H1",57839.3354848725
"2063",2017,10,"inci.A.H3",1452924.10738
"2064",2017,10,"inci.B",867680.196733578
"2065",2017,11,"inci.A.H1",36515.0776503995
"2066",2017,11,"inci.A.H3",1185435.9137219
"2067",2017,11,"inci.B",998583.605852631
"2068",2017,12,"inci.A.H1",38612.6617849582
"2069",2017,12,"inci.A.H3",1050015.28660386
"2070",2017,12,"inci.B",1209734.15586999
"2071",2017,13,"inci.A.H1",31530.1912543948
"2072",2017,13,"inci.A.H3",764899.084134391
"2073",2017,13,"inci.B",1207786.31036682
"2074",2017,14,"inci.A.H1",19808.74388562
"2075",2017,14,"inci.A.H3",435792.365483639
"2076",2017,14,"inci.B",913681.006058264
"2077",2017,15,"inci.A.H1",5880.02277915012
"2078",2017,15,"inci.A.H3",259897.006838435
"2079",2017,15,"inci.B",662206.186283674
"2080",2017,16,"inci.A.H1",11570.5234720984
"2081",2017,16,"inci.A.H3",151468.67090747
"2082",2017,16,"inci.B",441376.824563472
"2083",2017,17,"inci.A.H1",5572.8816449233
"2084",2017,17,"inci.A.H3",105884.751253543
"2085",2017,17,"inci.B",292219.050355593
"2086",2017,18,"inci.A.H1",5030.28990496018
"2087",2017,18,"inci.A.H3",83502.812422339
"2088",2017,18,"inci.B",235829.404152542
"2089",2017,19,"inci.A.H1",2687.52730127302
"2090",2017,19,"inci.A.H3",86896.7160744942
"2091",2017,19,"inci.B",207867.630587484
"2092",2017,20,"inci.A.H1",6076.0850318096
"2093",2017,20,"inci.A.H3",76558.671400801
"2094",2017,20,"inci.B",191074.7525933
"2095",2017,21,"inci.A.H1",8846.28510774126
"2096",2017,21,"inci.A.H3",60449.6149028986
"2097",2017,21,"inci.B",154771.018966495
"2098",2017,22,"inci.A.H1",1765.2726024589
"2099",2017,22,"inci.A.H3",68845.631495897
"2100",2017,22,"inci.B",147914.784888499
"2101",2017,23,"inci.A.H1",7761.1625069266
"2102",2017,23,"inci.A.H3",51223.6725457155
"2103",2017,23,"inci.B",111528.79731218
"2104",2017,24,"inci.A.H1",9807.74444479395
"2105",2017,24,"inci.A.H3",52716.6263907675
"2106",2017,24,"inci.B",77557.5528943849
"2107",2017,25,"inci.A.H1",6158.04158000425
"2108",2017,25,"inci.A.H3",49264.332640034
"2109",2017,25,"inci.B",60891.6874654368
"2110",2017,26,"inci.A.H1",6277.39010224206
"2111",2017,26,"inci.A.H3",48963.6427974881
"2112",2017,26,"inci.B",50869.4403680968
"2113",2017,27,"inci.A.H1",12326.7279661122
"2114",2017,27,"inci.A.H3",35747.5111017255
"2115",2017,27,"inci.B",40905.2735928093
"2116",2017,28,"inci.A.H1",4845.44989463156
"2117",2017,28,"inci.A.H3",39974.9616307104
"2118",2017,28,"inci.B",32312.3897043163
"2119",2017,29,"inci.A.H1",8472.54062612906
"2120",2017,29,"inci.A.H3",37067.3652393146
"2121",2017,29,"inci.B",21368.725059939
"2122",2017,30,"inci.A.H1",7843.57740675041
"2123",2017,30,"inci.A.H3",34735.8428013232
"2124",2017,30,"inci.B",28012.77645268
"2125",2017,31,"inci.A.H1",8428.17316390768
"2126",2017,31,"inci.A.H3",48461.9956924691
"2127",2017,31,"inci.B",17446.3184492889
"2128",2017,32,"inci.A.H1",5720.31166442576
"2129",2017,32,"inci.A.H3",40995.5669283846
"2130",2017,32,"inci.B",30402.397179448
"2131",2017,33,"inci.A.H1",4994.9834593531
"2132",2017,33,"inci.A.H3",31967.8941398599
"2133",2017,33,"inci.B",18119.057646673
"2134",2017,34,"inci.A.H1",5676.00041463987
"2135",2017,34,"inci.A.H3",51084.0037317588
"2136",2017,34,"inci.B",22783.9453263713
"2137",2017,35,"inci.A.H1",16374.6522913224
"2138",2017,35,"inci.A.H3",58220.9859247019
"2139",2017,35,"inci.B",25355.1676694861
"2140",2017,36,"inci.A.H1",8661.82985626728
"2141",2017,36,"inci.A.H3",75791.0112423387
"2142",2017,36,"inci.B",28720.8042602547
"2143",2017,37,"inci.A.H1",5422.12906427616
"2144",2017,37,"inci.A.H3",73876.5085007627
"2145",2017,37,"inci.B",31420.2148842607
"2146",2017,38,"inci.A.H1",1225.35119941365
"2147",2017,38,"inci.A.H3",72295.7207654052
"2148",2017,38,"inci.B",29408.4287859275
"2149",2017,39,"inci.A.H1",5580.14975682467
"2150",2017,39,"inci.A.H3",79796.1415225928
"2151",2017,39,"inci.B",24866.8809551701
"2152",2017,40,"inci.A.H1",8827.98939062089
"2153",2017,40,"inci.A.H3",84205.4372643839
"2154",2017,40,"inci.B",33441.7452570693
"2155",2017,41,"inci.A.H1",9048.85776516938
"2156",2017,41,"inci.A.H3",92427.618601373
"2157",2017,41,"inci.B",29730.3962236117
"2158",2017,42,"inci.A.H1",8369.78640870116
"2159",2017,42,"inci.A.H3",103426.646336093
"2160",2017,42,"inci.B",29812.3820652784
"2161",2017,43,"inci.A.H1",18534.5839494383
"2162",2017,43,"inci.A.H3",128316.350419188
"2163",2017,43,"inci.B",43797.6470923973
"2164",2017,44,"inci.A.H1",17843.9821233679
"2165",2017,44,"inci.A.H3",185131.314529942
"2166",2017,44,"inci.B",70566.6328440711
"2167",2017,45,"inci.A.H1",22603.0231073433
"2168",2017,45,"inci.A.H3",245515.595821142
"2169",2017,45,"inci.B",74938.3760834936
"2170",2017,46,"inci.A.H1",44864.5639918903
"2171",2017,46,"inci.A.H3",324466.936012778
"2172",2017,46,"inci.B",109851.095222501
"2173",2017,47,"inci.A.H1",43151.1794672639
"2174",2017,47,"inci.A.H3",515709.218023398
"2175",2017,47,"inci.B",127978.732009633
"2176",2017,48,"inci.A.H1",42857.041060895
"2177",2017,48,"inci.A.H3",553628.661573529
"2178",2017,48,"inci.B",141455.150044316
"2179",2017,49,"inci.A.H1",55876.5139578783
"2180",2017,49,"inci.A.H3",818746.142021688
"2181",2017,49,"inci.B",236705.355925772
"2182",2017,50,"inci.A.H1",138863.521722474
"2183",2017,50,"inci.A.H3",1535607.55773393
"2184",2017,50,"inci.B",294102.023115193
"2185",2017,51,"inci.A.H1",288347.740184552
"2186",2017,51,"inci.A.H3",2992809.25333217
"2187",2017,51,"inci.B",567434.591437404
"2188",2017,52,"inci.A.H1",381966.058589329
"2189",2017,52,"inci.A.H3",4085257.05674035
"2190",2017,52,"inci.B",759141.681492209
"2191",2018,1,"inci.A.H1",380512.577048984
"2192",2018,1,"inci.A.H3",3918090.44180126
"2193",2018,1,"inci.B",827130.427331548
"2194",2018,2,"inci.A.H1",478165.030371413
"2195",2018,2,"inci.A.H3",4058927.58605352
"2196",2018,2,"inci.B",954206.991579764
"2197",2018,3,"inci.A.H1",638403.412821075
"2198",2018,3,"inci.A.H3",4287995.33685485
"2199",2018,3,"inci.B",1282536.4292922
"2200",2018,4,"inci.A.H1",859235.685234501
"2201",2018,4,"inci.A.H3",4374146.10872156
"2202",2018,4,"inci.B",1666680.43004753
"2203",2018,5,"inci.A.H1",932078.256190546
"2204",2018,5,"inci.A.H3",4288935.73974026
"2205",2018,5,"inci.B",2319307.58571289
"2206",2018,6,"inci.A.H1",1015304.74665829
"2207",2018,6,"inci.A.H3",3807392.79996857
"2208",2018,6,"inci.B",2660669.43897397
"2209",2018,7,"inci.A.H1",912509.71984627
"2210",2018,7,"inci.A.H3",2785458.96300548
"2211",2018,7,"inci.B",2623430.21176566
"2212",2018,8,"inci.A.H1",495440.710044571
"2213",2018,8,"inci.A.H3",1737280.65973145
"2214",2018,8,"inci.B",1992394.62641704
"2215",2018,9,"inci.A.H1",345202.784752
"2216",2018,9,"inci.A.H3",825118.851358439
"2217",2018,9,"inci.B",1236961.54645076
"2218",2018,10,"inci.A.H1",200794.433836673
"2219",2018,10,"inci.A.H3",573100.779908838
"2220",2018,10,"inci.B",988235.475706089
"2221",2018,11,"inci.A.H1",259927.336698397
"2222",2018,11,"inci.A.H3",382978.043965192
"2223",2018,11,"inci.B",944316.814852823
"2224",2018,12,"inci.A.H1",183203.561459088
"2225",2018,12,"inci.A.H3",357246.944845222
"2226",2018,12,"inci.B",849279.367049631
"2227",2018,13,"inci.A.H1",183155.140561854
"2228",2018,13,"inci.A.H3",305258.56760309
"2229",2018,13,"inci.B",838663.964068527
"2230",2018,14,"inci.A.H1",136647.096675585
"2231",2018,14,"inci.A.H3",185612.30631767
"2232",2018,14,"inci.B",649957.783252219
"2233",2018,15,"inci.A.H1",122049.826998455
"2234",2018,15,"inci.A.H3",123258.241127153
"2235",2018,15,"inci.B",511908.699126494
"2236",2018,16,"inci.A.H1",62271.3039149919
"2237",2018,16,"inci.A.H3",105006.512484104
"2238",2018,16,"inci.B",393742.729037762
"2239",2018,17,"inci.A.H1",73707.9787778985
"2240",2018,17,"inci.A.H3",69759.337057654
"2241",2018,17,"inci.B",318734.088273831
"2242",2018,18,"inci.A.H1",62285.6080227267
"2243",2018,18,"inci.A.H3",48271.3462176132
"2244",2018,18,"inci.B",236945.453240633
"2245",2018,19,"inci.A.H1",27001.547970792
"2246",2018,19,"inci.A.H3",33751.9349634901
"2247",2018,19,"inci.B",146932.432294806
"2248",2018,20,"inci.A.H1",36744.0582466246
"2249",2018,20,"inci.A.H3",22965.0364041404
"2250",2018,20,"inci.B",82469.4921166506
"2251",2018,21,"inci.A.H1",35525.8778310158
"2252",2018,21,"inci.A.H3",11841.9592770053
"2253",2018,21,"inci.B",64592.5051473014
"2254",2018,22,"inci.A.H1",19778.1356401156
"2255",2018,22,"inci.A.H3",12361.3347750722
"2256",2018,22,"inci.B",37556.2350919049
"2257",2018,23,"inci.A.H1",19890.7971953318
"2258",2018,23,"inci.A.H3",8524.62736942793
"2259",2018,23,"inci.B",32523.6787187009
"2260",2018,24,"inci.A.H1",13868.2755069283
"2261",2018,24,"inci.A.H3",6934.13775346415
"2262",2018,24,"inci.B",27043.1372385102
"2263",2018,25,"inci.A.H1",3834.28844574253
"2264",2018,25,"inci.A.H3",15337.1537829701
"2265",2018,25,"inci.B",16686.2552731388
"2266",2018,26,"inci.A.H1",5812.35525751596
"2267",2018,26,"inci.A.H3",17437.0657725479
"2268",2018,26,"inci.B",10730.5020138756
"2269",2018,27,"inci.A.H1",14305.5531022959
"2270",2018,27,"inci.A.H3",7947.52950127553
"2271",2018,27,"inci.B",12277.5628157636
"2272",2018,28,"inci.A.H1",11261.148032971
"2273",2018,28,"inci.A.H3",12668.7915370924
"2274",2018,28,"inci.B",6686.30664457656
"2275",2018,29,"inci.A.H1",19025.5284260674
"2276",2018,29,"inci.A.H3",6341.84280868914
"2277",2018,29,"inci.B",7906.71311213191
"2278",2018,30,"inci.A.H1",15401.2591637088
"2279",2018,30,"inci.A.H3",5133.7530545696
"2280",2018,30,"inci.B",6738.0508841226
"2281",2018,31,"inci.A.H1",8993.45951861734
"2282",2018,31,"inci.A.H3",12847.7993123105
"2283",2018,31,"inci.B",6240.35966597938
"2284",2018,32,"inci.A.H1",9188.59592234161
"2285",2018,32,"inci.A.H3",12251.4612297888
"2286",2018,32,"inci.B",8645.18433553646
"2287",2018,33,"inci.A.H1",7271.79244833043
"2288",2018,33,"inci.A.H3",13089.2264069948
"2289",2018,33,"inci.B",7635.38207074695
"2290",2018,34,"inci.A.H1",21153.9379692005
"2291",2018,34,"inci.A.H3",24886.9858461183
"2292",2018,34,"inci.B",11126.556588702
"2293",2018,35,"inci.A.H1",24926.3270118566
"2294",2018,35,"inci.A.H3",14955.7962071139
"2295",2018,35,"inci.B",12244.5115145962
"2296",2018,36,"inci.A.H1",28164.8601156127
"2297",2018,36,"inci.A.H3",28164.8601156127
"2298",2018,36,"inci.B",19881.0777286678
"2299",2018,37,"inci.A.H1",40175.854596719
"2300",2018,37,"inci.A.H3",19395.2401501402
"2301",2018,37,"inci.B",16246.6622036889
"2302",2018,38,"inci.A.H1",35099.5856287603
"2303",2018,38,"inci.A.H3",27122.4070767693
"2304",2018,38,"inci.B",22199.8064426764
"2305",2018,39,"inci.A.H1",32944.4385705317
"2306",2018,39,"inci.A.H3",21413.8850708456
"2307",2018,39,"inci.B",14800.5336647315
"2308",2018,40,"inci.A.H1",51692.7266303003
"2309",2018,40,"inci.A.H3",19607.5859632174
"2310",2018,40,"inci.B",23856.1196271544
"2311",2018,41,"inci.A.H1",61703.5123055771
"2312",2018,41,"inci.A.H3",13052.6660646413
"2313",2018,41,"inci.B",24410.1806923162
"2314",2018,42,"inci.A.H1",68362.3685319455
"2315",2018,42,"inci.A.H3",28922.5405327462
"2316",2018,42,"inci.B",26332.7573408188
"2317",2018,43,"inci.A.H1",77596.5788852493
"2318",2018,43,"inci.A.H3",35735.2665918911
"2319",2018,43,"inci.B",29206.6650238446
"2320",2018,44,"inci.A.H1",99584.3173837637
"2321",2018,44,"inci.A.H3",27267.1345217448
"2322",2018,44,"inci.B",27653.6165154009
"2323",2018,45,"inci.A.H1",145078.163424173
"2324",2018,45,"inci.A.H3",33479.5761748091
"2325",2018,45,"inci.B",28873.1664032396
"2326",2018,46,"inci.A.H1",179008.520908615
"2327",2018,46,"inci.A.H3",49590.1983598189
"2328",2018,46,"inci.B",29199.6062586837
"2329",2018,47,"inci.A.H1",285143.012210881
"2330",2018,47,"inci.A.H3",71617.3146948259
"2331",2018,47,"inci.B",25482.8804932648
"2332",2018,48,"inci.A.H1",287125.367696311
"2333",2018,48,"inci.A.H3",56368.170345288
"2334",2018,48,"inci.B",29358.4220548375
"2335",2018,49,"inci.A.H1",415748.302485624
"2336",2018,49,"inci.A.H3",103649.161284504
"2337",2018,49,"inci.B",41307.3747657184
"2338",2018,50,"inci.A.H1",833231.467537347
"2339",2018,50,"inci.A.H3",204913.22016474
"2340",2018,50,"inci.B",53134.3856732728
"2341",2018,51,"inci.A.H1",1421443.823379
"2342",2018,51,"inci.A.H3",316159.702419725
"2343",2018,51,"inci.B",59116.2096877
"2344",2018,52,"inci.A.H1",2069989.0521593
"2345",2018,52,"inci.A.H3",456296.862664239
"2346",2018,52,"inci.B",83126.9925976847
"2347",2019,1,"inci.A.H1",1375877.74855
"2348",2019,1,"inci.A.H3",355027.676233292
